246.9718562786902, 0.00863398, 13.0850686, 1, 2,4330852, 4330852
211.9471249090352, 3.39506, 2.7841155, 2, 4,7158610, 7158610
132.41316476957445, 16.215312599999997, 3.7587583, 2, 12,4378299, 4378299
47.93682247373431, 32.710013599999996, 14.1918, 3, 1,1967749, 1967749
265.4743932839672, 0.278776, 2.7390516, 4, 10,6049866, 6049866
200.6712383122142, 11.1344529, 2.8040879999999997, 5, 3,6190968, 6190968
243.1356562296694, 1.4336906, 2.2665800000000003, 6, 11,4558382, 4558382
237.03360078341598, 1.243333, 2.23428, 6, 12,936632, 936632
118.74736061609929, 29.437841300000002, 5.565030500000001, 7, 4,3606299, 3606299
256.7647593743188, 1.3227748, 2.4638609000000002, 9, 2,1183665, 1183665
70.31700510314909, 19.5006136, 8.1234346, 10, 3,6420731, 6420731
138.31429975207584, 1.97971, 0.950707, 10, 4,5437115, 5437117
239.44792189443842, 2.2005433, 2.02933, 11, 6,5315631, 5315631
260.8275453278977, 0.8374345999999999, 2.52451294, 12, 5,4726711, 4726711
215.20934517227056, 12.19835, 2.8300344, 13, 7,1333483, 1333483
866.4901983011516, 0.590595, 0.035675, 1, 4,3863006, 3863006
1.8747144834438814, 0.842771, 0.043679, 2, 3,9296933, 9296932
1.893565536757933, 0.842771, 31.0102553, 2, 5,9296933, 9296932
17.364266778988735, 6.0649143, 0.118216, 4, 8,6564960, 6564960
211.97414687315722, 2.323077, 2.6809548, 4, 9,4169037, 4169037
222.363718195332, 2.1863016, 2.6263771368, 4, 11,1151234, 1151234
229.86098826677858, 2.6336101000000003, 2.5793813, 6, 2,9826685, 9826685
260.10861480324434, 1.1587426, 2.6802829999999997, 7, 6,9344082, 9344082
101.12999968913596, 39.8497194, 8.600475999999999, 7, 10,7649104, 7649104
197.97532491792595, 3.8544720000000003, 2.9438893999999998, 7, 12,8831300, 8831300
262.398052914569, 0.0571859, 0.58131, 8, 2,6696057, 6696057
243.26189133694015, 0.877831, 2.03382, 9, 6,1281790, 1281790
178.94124450900972, 12.0638638, 0.035675, 10, 4,3863006, 3863006
2.1156215346968565, 0.954659, 0.722214, 10, 9,7102223, 7102224
199.65902791537428, 7.189695, 2.7341661, 11, 1,495727, 495727
263.34485293857097, 0.0529762, 3.3453427000000002, 11, 4,948012, 948012
34.69649138097293, 23.6004657, 0.118216, 11, 8,6564960, 6564960
228.3839786441447, 1.463449, 2.7316361, 11, 12,8831296, 8831296
207.7729382884595, 2.663897, 3.09643528, 13, 1,5897595, 5897595
259.9165838304391, 2.0084046, 3.0063567, 1, 2,349245, 349245
214.41639064397145, 1.1068500000000001, 2.500277, 2, 12,6604877, 6604877
233.92182149352607, 1.3357359, 2.4719825, 6, 11,9361169, 9361169
205.76212638856805, 1.958803, 6.238048900000001, 7, 1,6187075, 6187075
38.16902508920771, 23.788859, 13.2418, 7, 4,9541698, 9541698
202.06132234835627, 13.878939, 2.619185, 7, 12,5285125, 5285125
203.85933937436153, 23.81405, 3.2248865, 8, 9,2657131, 2657131
191.9187202538037, 11.721567, 2.811604404, 9, 2,2568240, 2568240
257.8051613561995, 1.015078, 2.4589331, 9, 11,5016060, 5016060
206.93903918377578, 18.651149, 3.4837781000000003, 11, 7,3240828, 3240828
235.76621441437806, 2.7189681, 2.7512989, 12, 2,4751845, 4751845
221.55186888691424, 4.032021, 3.219254, 12, 11,7941237, 7941237
201.06353641919918, 25.94462677, 3.5540573, 1, 2,6679469, 6679469
54.10504425585248, 30.25750299, 22.7706, 2, 6,7450604, 7450604
245.47925724131346, 0.655965, 2.2474521, 2, 11,6269190, 6269190
249.95695997926214, 1.9431638999999998, 2.3822153999999998, 4, 9,9318213, 9318213
257.9371751063443, 1.9307544, 2.4720432999999997, 5, 8,2051343, 2051343
199.46295987123176, 3.426899, 2.5927550999999998, 6, 4,3669055, 3669055
258.5099132542457, 1.081, 2.212165, 6, 8,7018920, 7018920
138.16568354424226, 40.279708580000005, 0.9365995, 6, 10,1017002, 1017002
250.3021540590123, 0.487179, 2.21134, 8, 1,5893605, 5893605
39.16983864522865, 10.8307, 22.7706, 9, 6,7450604, 7450604
229.67854445192825, 6.6923485, 2.685474, 11, 8,1262758, 1262758
196.78746113212105, 12.643932, 3.3026386000000003, 12, 8,6187866, 6187866
