50.30414188126542, 1.2251859999999999, 12.0957, 1, 6
45.65514678654472, 7.7340509, 10.1426375, 1, 9
49.83113055301692, 0.0101325, 18.238144000000002, 4, 10
48.995529256139775, 3.7240842, 8.8653087, 6, 6
53.903689559020336, 7.5705516, 10.270362, 12, 1
25.605207236422643, 18.581177, 11.6082, 12, 2
48.17281723354972, 4.8893106, 9.021624099999999, 1, 3
47.896042646748924, 1.40338, 8.4629022, 1, 4
52.63506327461869, 0.00816456, 0.59148, 1, 5
52.83726471492787, 0.5585485, 8.9193652, 1, 9
51.57636636454333, 0.0100484, 0.248068, 7, 2
49.44969005258304, 0.00845053, 0.396717, 7, 2
57.27884746730649, 5.6833225, 0.0608955, 5, 12
50.51991100363489, 1.7144895, 8.5638673, 7, 6
51.79509825153548, 0.0267042, 0.326563, 7, 11
49.070084031686974, 0.436574, 8.5890983, 9, 12
42.6937388763572, 18.17146, 0.319847, 10, 12
47.194598256976064, 4.23122092, 8.8312796, 12, 10
50.544249381348095, 7.9204288, 0.710195, 13, 9
51.29079893723929, 7.6455377, 10.0982347, 7, 4
56.24394405440262, 0.00322921, 11.0961, 6, 12
47.79797097465473, 0.0110585, 1.99307, 11, 2
47.87440176802875, 1.8463570999999999, 8.7956302, 12, 12
44.43659097609145, 2.2443569809999997, 8.5137123, 3, 2
55.59738592519341, 0.316985, 17.2816, 2, 7
27.715763400374726, 11.70466, 14.7237, 4, 8
55.01803986177197, 0.0473501, 7.089167670799999, 8, 11
46.4101191116697, 5.7301128, 0.0206859, 13, 11
50.482104587722915, 0.0219409, 0.0553683, 3, 10
55.43453156455496, 5.3691807, 9.276409999999998, 6, 6
51.78683500211707, 2.7415130000000003, 8.424997300000001, 13, 2
48.75974212972142, 7.9400919, 9.8631, 12, 12
50.976305683405485, 1.50437253, 8.5143949, 13, 11
51.02353036577779, 3.4117891, 0.00976075, 1, 9
51.290814025870645, 0.0119587, 0.19608, 3, 5
50.18807830226979, 2.5446504, 9.054740899999999, 5, 6
46.78377537114477, 0.0173638, 14.4733991, 10, 1
44.893774142656184, 5.95672, 9.381986, 10, 1
51.47239851661584, 0.0244116, 16.62936, 10, 6
51.619668789334696, 1.9734454, 8.9957971, 11, 7
49.29185369244294, 4.5687883000000005, 8.996552999999999, 12, 10
50.59365297452996, 6.753172800000001, 9.7914171, 12, 11
53.711258479158914, 6.6513036, 9.689063299999999, 13, 11
