103.69051092164477, 2.9356942399999997, 7.0091089, 1, 2
97.2399119761053, 6.967030599999999, 7.293498700000001, 1, 2
92.45672062847211, 5.6289138, 6.83137, 1, 3
97.49841662521453, 6.397366, 7.3074686, 1, 3
105.51828222100335, 0.9640122999999999, 7.064195, 1, 3
95.20100216389187, 0.8344641, 7.3863376, 1, 4
96.95886887257643, 6.251134599999999, 6.1666, 2, 2
105.5569168111947, 5.2868659000000005, 13.748476, 2, 3
96.55888339405601, 3.35716716, 7.7319122, 3, 1
93.2407883148926, 4.4767944, 0.0196065, 3, 3
97.06829527448849, 1.42723, 7.0446538, 3, 4
108.31124189043135, 3.8700279999999996, 7.1990008, 4, 1
97.36942120619142, 5.171239900000001, 7.17728, 4, 2
92.21206144987696, 4.0635, 7.2324018, 4, 3
105.61471271529103, 4.90342703, 7.4754406, 4, 4
101.69064710051975, 0.0146892, 2.4973288, 4, 4
92.2835072532855, 3.5947870200000005, 7.3762053, 4, 4
94.15499398583256, 5.7291709, 0.0220729, 1, 1
108.98164916808128, 4.3816869, 7.108688, 1, 1
79.86501743602764, 4.034638844000001, 7.6068502, 1, 2
110.19444101638805, 0.0766877, 0.0296261, 1, 3
93.92146792698554, 2.7791596200000006, 8.2140507, 1, 3
106.27952657345509, 3.81481595, 7.4628147, 2, 1
101.40813023552028, 0.7302375, 7.460477, 2, 1
94.98024486331815, 2.918101, 7.057022000000001, 2, 2
104.56298701808328, 6.5129501, 0.0229585, 2, 2
107.42161502943509, 4.6168211, 7.1543980000000005, 2, 4
104.65882519730508, 0.653485, 6.925805700000001, 3, 1
107.56226661353617, 2.86137, 17.539245299999997, 3, 2
102.1757782262132, 2.4277534, 7.1599002, 3, 2
101.55895567321613, 1.58317, 6.86812, 3, 3
88.72566949270754, 6.6174045, 7.224199, 3, 4
119.56202731195594, 0.0384788, 7.027489, 3, 4
102.4186484360905, 6.8144389, 3.760836, 3, 4
97.02543518532343, 1.7569383, 6.54605, 3, 4
88.2935318804034, 6.30212069, 7.5680083, 3, 4
102.34305537613113, 2.973653, 7.4619155, 4, 1
99.98407748804266, 4.4169048, 7.0999979, 4, 2
96.86436950086431, 2.5581373, 7.268276, 1, 2
95.07099053607567, 5.0546386, 7.3612432000000005, 1, 3
100.75643520263702, 4.1386, 6.62302, 1, 4
97.0824773074462, 1.87251392, 7.180985, 1, 4
89.83868202399958, 6.040331, 7.971883399999999, 2, 1
120.51577472747863, 0.277179, 1.58406, 2, 4
100.17555571121989, 2.75511716, 7.204564599999999, 2, 4
98.71882020842872, 5.7796616, 7.115136000000001, 3, 2
62.42654682472573, 18.173159000000002, 0.520706, 3, 3
95.77504173838724, 2.38016, 6.986469297, 3, 3
109.20595819779942, 0.7017651542, 7.0134301, 4, 2
101.16463755600603, 0.738791, 0.0679076, 4, 4
90.97195514032273, 5.5326261, 7.274659, 1, 1
96.5162791261157, 0.0137669, 5.505745999999999, 1, 1
70.18607594987611, 29.6979123, 15.9197, 1, 3
113.07021991728766, 2.2988096, 7.5202021, 1, 3
91.69640649944836, 2.01092387, 7.2946961, 1, 4
99.81608497327557, 0.321, 7.5000487, 2, 2
98.08553828415506, 4.499557560000001, 7.301913399999999, 2, 2
90.16125037203574, 6.325548, 0.13098, 2, 2
120.14189079404946, 3.6878968, 7.529897, 2, 4
95.90546339593948, 0.2743704, 6.7349977, 2, 4
105.04512506685728, 3.0377931, 6.9705318, 3, 2
101.47858394450691, 2.38882, 3.36471243, 3, 3
115.14846690376885, 0.143497, 24.7017, 3, 3
114.67865475529061, 0.542234, 6.8066884, 3, 3
53.13721906871774, 26.39143, 25.1387, 3, 3
106.55376858794102, 3.09280689, 6.8629511, 4, 1
101.08199895746111, 0.143966, 7.0979072, 4, 1
97.9332670657243, 0.7183392, 7.271491, 4, 3
100.74207615448677, 0.10542792000000001, 6.9585289999999995, 4, 3
109.93440381759001, 5.2140564000000005, 7.769970000000001, 4, 4
78.30715292315745, 2.2989094, 0.0665038, 4, 4
93.01202278915798, 1.9634766, 6.8585179, 1, 1
96.2464062395643, 4.2538414, 7.3109549, 1, 3
85.10356415968363, 3.20417641, 7.1765371, 2, 1
106.18565334435357, 3.13332, 7.002486, 2, 2
111.33491424218732, 0.761058, 7.1311328000000005, 2, 4
92.20931916495874, 3.662556, 7.2163045, 2, 4
98.15993179253746, 1.70149694, 6.7492730000000005, 3, 4
104.85440637868078, 2.859668, 7.1256892, 4, 1
96.04415299632774, 1.2817028, 7.1825092, 4, 1
82.41245405377015, 5.508139, 0.0053164, 4, 3
92.25454339858425, 2.37848369, 6.797132700000001, 4, 3
92.99013617575156, 0.8400303, 7.569242, 4, 3
107.4062531472996, 6.3794034, 1.64596, 4, 4
105.84021260450959, 3.23058558486, 7.3389336, 4, 4
87.78031481586368, 0.0167633, 3.240573, 1, 1
123.14471919931134, 4.0663795, 6.8738263, 1, 1
104.05170295240964, 4.86494801, 7.3655494, 1, 1
97.27385436752957, 4.977851, 7.689417, 1, 3
91.0938951847586, 0.126957, 0.0276277, 1, 3
98.31570762264505, 3.5102548000000002, 6.8502406, 1, 3
96.49512214564561, 3.1532172999999997, 7.365443, 1, 3
108.78611384198007, 1.1699924, 1.65501174, 2, 1
92.82916542710473, 4.000828, 7.4953765, 2, 2
100.14185978180444, 5.806857300000001, 7.114161, 2, 4
106.67016979028699, 3.71763349, 7.2155667, 2, 4
98.02929271920289, 5.3306603269999995, 7.15498, 2, 4
92.07830359902141, 6.4407611199999995, 0.010224, 3, 1
109.56730031160532, 3.4921059999999997, 7.1651206, 3, 2
102.81077753697446, 4.723463, 7.5964697, 3, 3
80.01391658104649, 2.181068, 8.6220948, 3, 3
98.6705181746429, 0.31046097, 6.48546, 4, 2
96.56006904105016, 5.1845015, 7.105508100000001, 4, 3
85.37093315124184, 1.5889328699999998, 6.958473, 4, 3
107.6228231025002, 6.4076225, 7.449786, 4, 4
94.4720974142001, 5.1770221, 0.8020854, 1, 1
106.9700059990787, 2.202704, 7.2606101, 1, 2
